run_id,stim_id,stim_type,Frequency_Hz,MagL_dBFS,MagR_dBFS,MagMono_dBFS,MagSide_dBFS,PhaseL_rad,PhaseR_rad,IPD_rad,NearCenterBand,monauralCue_dB
20260225_165640,stim_3,stim,100.0,-52.36760471184847,-52.36760650490485,-52.36760560837675,-186.0868548233573,-2.0904909122051283,-2.0904905554664204,3.5673870790731144e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,101.33333333333333,-51.845511183950414,-51.84550911382367,-51.84551014888708,-186.10719901153544,0.9412942263092271,0.9412939211393208,-3.051699063449931e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,102.66666666666666,-62.102954669788005,-62.10294539410472,-62.102950031945326,-186.87770277661386,0.3514527719311433,0.3514523339458263,-4.379853170144443e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,104.0,-52.40224925712405,-52.402252490201505,-52.40225087366265,-186.44792950375663,2.818997853642998,2.818997715702141,-1.3794085695906233e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,105.33333333333333,-53.40545371937292,-53.40545060865602,-53.40545216401438,-186.93067251219742,-0.846058966184441,-0.8460587439716646,2.2221277640177561e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,106.66666666666666,-59.18301136915595,-59.18301827014428,-59.18301481964944,-187.17462479104887,2.9880019079920714,2.9880019707931136,6.28010421444003e-08,0,1.8310859867262508
20260225_165640,stim_3,stim,108.0,-64.68872524465974,-64.6887163525997,-64.68872079862984,-187.28196420501172,0.4908150012038048,0.49081392716931543,-1.074034489345621e-06,0,1.8310859867262508
20260225_165640,stim_3,stim,109.33333333333333,-56.12918370270381,-56.12918031142833,-56.12918200706609,-187.01335431062392,0.42616583381191736,0.42616541682295217,-4.1698896519060114e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,110.66666666666666,-50.333077867125965,-50.3330788555764,-50.33307836135121,-188.93630286865852,-2.5978382561093785,-2.597838050624466,2.054849126409408e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,112.0,-54.111442604080075,-54.111440943588576,-54.11144177383443,-187.79570609058314,0.45345268877895417,0.45345232175747346,-3.670214807072192e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,113.33333333333333,-53.20308444216066,-53.203087381561495,-53.20308591186095,-188.55477175771003,2.317791528950273,2.3177914828008883,-4.61493847581096e-08,0,1.8310859867262508
20260225_165640,stim_3,stim,114.66666666666666,-47.038834603755284,-47.03883299973533,-47.03883380174527,-187.73148216529347,-0.803302517494257,-0.8033025169174502,5.768067135036858e-10,0,1.8310859867262508
20260225_165640,stim_3,stim,116.0,-47.76607777304375,-47.76607896406819,-47.76607836855596,-189.7268995800489,2.723458490935368,2.7234585725725458,8.163717790665714e-08,0,1.8310859867262508
20260225_165640,stim_3,stim,117.33333333333333,-52.625653944998334,-52.625654806835634,-52.6256543759171,-187.6396258362824,0.8438057566115587,0.8438054156721346,-3.4093942402613203e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,118.66666666666666,-48.51862999868481,-48.51862862304226,-48.51862931086351,-190.1860318198861,-0.9470102900963632,-0.9470103366139547,-4.6517591556494153e-08,0,1.8310859867262508
