Frequency (Hz),Amplitude_dBFS,Phase_radians
952.5,-311.71253346261324,0.9905475257715839
953.0,-317.1222448983619,-2.2479515697642123
953.5,-311.0583231703777,-1.6800423032897402
954.0,-301.5079634611713,-1.5250809644508363
954.5,-303.2107429666586,-1.016698558907647
955.0,-301.04863181140377,1.059667242129262
955.5,-304.97024141957627,-1.5217023127010936
956.0,-311.7430686090409,-0.995021927216492
956.5,-313.8972026193995,0.7706644159900203
957.0,-301.1575460470559,2.624905899781537
957.5,-312.60784759139017,0.13039617736464792
958.0,-305.18453999646886,-2.8814667889950565
958.5,-309.83944196428763,-2.2980399847704445
959.0,-311.25453444885227,-1.688991430003775
959.5,-314.45892932853076,0.5200463591295553
960.0,-304.3368115409572,2.374237513668217
960.5,-324.5758980294214,-2.2191055320354396
961.0,-315.14595182847165,-1.2354672355552299
961.5,-309.85407562963627,-1.7985345260336831
962.0,-323.52508752577273,2.4155249282045084
962.5,-310.6856132517836,2.204376934737696
963.0,-316.44858711188937,1.6621521135446289
963.5,-319.6992086049816,-0.753751097351557
964.0,-321.76630784092055,-2.812480909937974
964.5,-318.0875880123675,-0.49549792018746014
965.0,-328.01616154159694,-0.42789206773807875
965.5,-322.56341020876926,1.163252779589555
966.0,-327.8003058620382,-2.270971848335142
966.5,-321.7375221566791,2.036765027461691
967.0,-323.0615995125447,1.6003271478051988
967.5,-325.9457813354118,0.4996398960890923
968.0,-319.0985888530648,-1.9934475614407752
968.5,-319.5638336964185,3.0228086109285806
969.0,-315.49665771856905,2.8958498473365943
969.5,-326.11854334365023,-1.0113922194643075
970.0,-323.98707815154296,-0.7203597097808486
970.5,-325.8294206366707,-2.205680176520886
971.0,-324.4047970022258,1.3896476000442997
971.5,-323.3591982551465,-1.8613120268715706
972.0,-324.34805459168535,-1.5053569105505393
972.5,-333.00313108021555,-3.0389535723371903
973.0,-324.01083013404724,-3.0613740827473594
973.5,-337.0142594623436,-1.7874973532195526
974.0,-328.6153478322278,2.752310100046263
974.5,-320.8666659710304,0.9912508046136828
975.0,-334.13941801692795,0.86347470735865
975.5,-330.53123379069837,-1.1319855056876948
976.0,-329.3748445678148,-2.7679376078355857
976.5,-333.60212542299746,0.1359449961355152
977.0,-325.1379524940311,1.4990299062389225
977.5,-330.32867190595624,0.49118368990682787
978.0,-339.1718232086694,0.903968100316964
978.5,-327.6950857426177,-0.2558921475878805
979.0,-331.23854618190524,-0.5123437051809192
979.5,-330.70940171234054,3.1192533843763828
980.0,-339.8156307127545,-1.4197063015982199
980.5,-332.4535357174003,-0.10404803575146529
981.0,-335.58807937978986,1.9189641943298936
981.5,-331.97530195570846,1.4585746292504722
982.0,-332.59709747832926,-2.3229233992347096
982.5,-331.47180803144374,1.4071558137665903
983.0,-337.5719112675952,-0.6151809615301481
983.5,-348.077186761964,2.3644243689253828
984.0,-332.06427431013606,0.6059359701005268
984.5,-354.61668445988926,-1.2515718567518799
985.0,-338.3875926021992,0.7068730679141786
985.5,-344.0183599072622,-2.5125061490145146
986.0,-338.1006897627663,1.8748799064808124
986.5,-336.59978727417234,1.7436994069746228
987.0,-339.51601241858754,1.7832542993238105
987.5,-347.96586221134527,-1.0383610316217262
988.0,-341.0156253622619,-0.762510344413775
988.5,-338.51350360959435,-2.2646724752162823
989.0,-332.890743677743,-0.8450334913867265
989.5,-339.33609281284396,-1.222040276631571
990.0,-336.96853696352633,2.7059831597359953
990.5,-337.7918682505942,2.7447000416035707
991.0,-336.6081205540729,2.1601321826567075
991.5,-336.8796391904811,0.5886679665074164
992.0,-344.09994556774217,1.4253840905787876
992.5,-345.7171772323304,2.7076853899113695
993.0,-339.33981396796327,-0.2526917469831198
993.5,-337.01280832686575,-2.760710405494082
994.0,-346.6056521270951,1.7821100050978236
994.5,-330.2268386692969,1.7731503951130152
995.0,-348.03695102516,2.8883893629508566
995.5,-339.9756005581017,-0.9233406384730136
996.0,-335.66399808940014,0.6144958768390849
996.5,-349.8390954056859,-1.8639251527066896
997.0,-341.25873325173063,-1.664058856069661
997.5,-338.75175408554367,-1.446600824126161
998.0,-343.4800291211877,-0.20360086250804663
998.5,-340.2242704101721,-0.6955464357898204
999.0,-337.3058098916017,-2.6007866393794408
999.5,-343.34801635428187,2.020170461586508
1000.0,-336.38597215122326,0.3419512502201666
1000.5,-341.46925943219696,-2.7697908590964238
1001.0,-336.11480926100427,1.4027329266623958
1001.5,-332.99864165618635,0.23645398616596
1002.0,-338.2525918640661,1.5998059945721972
1002.5,-344.2357432873383,2.159514252250427
1003.0,-334.9000420691811,-1.981854122358813
1003.5,-338.04838503640156,2.627429853857166
1004.0,-343.7669030703171,2.0187807355776712
1004.5,-341.48127635199023,1.78891207566297
1005.0,-344.848599795886,-1.0862336505010108
1005.5,-336.44826595995454,-0.24813743479569975
1006.0,-340.32868020100204,1.9623211090361063
1006.5,-337.8683324622068,2.7867624458537987
1007.0,-342.0219310713486,1.4133197740471322
1007.5,-334.20612533153786,1.1887586830235202
1008.0,-349.878785584719,2.475464424610955
1008.5,-343.1362451081142,-0.1849319671968977
1009.0,-356.8200823545041,-0.24945873575380328
1009.5,-337.4004468880453,-0.2746525118260445
1010.0,-335.9411261629754,2.974911364790955
1010.5,-346.9410413756451,-0.8408581331454318
1011.0,-334.7095657930492,-1.4342049408564579
1011.5,-333.50686989093697,-1.1058784199660479
1012.0,-344.62652816091185,-2.605325382050399
1012.5,-333.89959421054016,-2.98135188602427
1013.0,-334.34977806715153,-2.554065157882398
1013.5,-338.57198419716485,-0.9950111324009173
1014.0,-340.3728517096414,-1.1711506149692548
1014.5,-342.3374391327895,-1.43395900107155
1015.0,-336.18745133615175,-1.516941395877356
1015.5,-338.24824348220085,-1.4014301887530798
1016.0,-333.5014226028085,1.5705824249356217
1016.5,-342.5532376797526,1.4575570692398758
1017.0,-342.989496103143,2.9552170968902423
1017.5,-339.1320425490919,0.16864182410170875
1018.0,-332.3991356809156,-2.9069966107653893
1018.5,-337.304498622836,-0.7505503101746855
1019.0,-334.39793147842016,0.3840994678830892
1019.5,-338.19068398122465,-0.10666457272944256
1020.0,-346.4889697764371,-3.0137267684738402
1020.5,-342.4867370147592,-1.696252574658479
1021.0,-341.0116574191253,-2.2982469877218175
1021.5,-334.88381647227516,0.2750880245073212
1022.0,-346.7841013881424,-2.948052237878269
1022.5,-345.93724056090923,-2.014082730863688
1023.0,-328.66037583721493,-1.9423064527509935
1023.5,-340.5323049772483,2.102322998379838
1024.0,-342.31266513198625,2.23907974860459
1024.5,-341.3882429518233,-2.580541863439898
1025.0,-341.13998618763986,0.9825953378782969
1025.5,-337.4238962324723,2.1747246236341513
1026.0,-342.9098591442597,0.012139370768074061
1026.5,-340.98572887144655,-2.0299995233706962
1027.0,-329.95228400136523,1.6133287206297011
1027.5,-336.1649060563594,-2.840020319171658
1028.0,-334.1104831507244,-1.0562816343547758
1028.5,-339.8914447364301,-1.4322706662709188
1029.0,-330.55812251125644,-0.08936769210738854
1029.5,-337.16943784497494,-2.5715622580703537
1030.0,-343.41752267115214,-0.20229173730146932
1030.5,-335.62100912114425,2.7362376189863036
1031.0,-329.76000749027884,1.2339634247097835
1031.5,-338.4299325577303,-1.5522456591909588
1032.0,-333.45265641300284,-2.588335940485252
1032.5,-341.84136052968825,-1.5362703617765294
1033.0,-343.43156062498883,2.3629490495751932
1033.5,-331.18641668734847,-0.6991049381370797
1034.0,-329.6341953725736,-0.8070293532689262
1034.5,-330.2669977576909,2.1859707225690213
1035.0,-346.0891957068872,2.3512982331857057
1035.5,-331.52522600360373,-0.09336783090767364
1036.0,-343.27182250559304,0.27546302160846786
1036.5,-334.3581776272331,0.28839940160275324
1037.0,-342.20792510100074,-2.258695605671297
1037.5,-343.09370908712907,-0.17739628362402282
1038.0,-337.4083202839352,0.4429577647401103
1038.5,-367.826507513137,2.033891279471604
1039.0,-330.8414045916661,0.6043156753312986
1039.5,-335.30488600850583,-0.39101940862561924
1040.0,-329.72694778542643,-0.3489132787018558
1040.5,-338.2107938654724,3.109489951946325
1041.0,-334.1408759994727,-1.0382136806366176
1041.5,-334.425779410111,-2.1516474594446313
1042.0,-335.7452030695154,3.037955373448259
1042.5,-347.8995332556449,-3.0769540056318996
1043.0,-351.4225520117948,-2.3612709766407356
1043.5,-327.92918737063013,2.353732554391859
1044.0,-338.07341957480776,2.484941324015205
1044.5,-345.4413267769927,1.2998525279320214
1045.0,-331.08983641942444,2.951115536698214
1045.5,-343.7977797066002,0.3072094463200998
1046.0,-333.6041628708232,-3.01200921930269
1046.5,-328.0350958726612,-0.9448477295729253
1047.0,-333.71951127726,1.6707019924947448
1047.5,-330.9316454155651,0.8013390965589782
1048.0,-343.15349005113364,-0.862192748312276
1048.5,-331.16903622660095,-2.9869273099635207
1049.0,-332.967331248986,-2.4962906677638026
1049.5,-334.7207557710822,-1.7865695737860174
1050.0,-331.99378371618707,-2.057064135048305
1050.5,-334.58954982863884,-0.3540851249581925
1051.0,-339.24361350251075,2.0763303019970367
1051.5,-331.05628545135505,2.746401144258341
1052.0,-340.3773758556593,2.6519186674822097
1052.5,-333.69123276255254,-3.0577840290970997
1053.0,-336.47914907213675,0.6565267274697304
1053.5,-323.26596734073155,0.15410531518565956
1054.0,-338.36183563557324,-0.47753723286102234
1054.5,-352.98088723170997,-1.474712158387921
1055.0,-342.0687472635063,2.8081129391547233
1055.5,-335.0614885358542,2.6120605725324944
1056.0,-343.76756905516834,0.8518666579492464
1056.5,-348.2407312514514,1.5026175014072851
1057.0,-335.09308716214485,-2.68527425642593
1057.5,-338.72146148163927,-2.920961815070405
1058.0,-330.88503010909017,1.4017543106654855
1058.5,-349.38728642453503,-2.763550424764614
1059.0,-333.0677118640008,-0.07424786284940621
1059.5,-335.97678755742214,-2.2336714060006333
1060.0,-326.76448752028443,2.8406575141770616
1060.5,-332.2176014765382,-0.18911251798133896
1061.0,-325.57878124386383,1.319255319906233
1061.5,-326.63394210178495,1.4981062351186936
1062.0,-335.87243633789217,2.9114115097870767
1062.5,-333.9119188337984,1.2206900864600654
1063.0,-334.6894013234776,-0.4028064255873055
1063.5,-325.8540749965795,-2.3184354782287304
1064.0,-332.8145881557082,0.47122298931308526
1064.5,-328.94171973504444,0.7060037941559566
1065.0,-337.1656785687736,-1.63906258612299
1065.5,-329.32200987280305,-1.5247976285994835
1066.0,-327.47150421486174,1.3576361971540272
1066.5,-324.7706593310722,1.6615368515873703
1067.0,-323.70418460429096,-2.339544507551222
1067.5,-335.89457116553456,-1.1948784673224673
1068.0,-329.8012529996407,1.0628569998009505
1068.5,-330.5234274576247,-2.4061951727943667
1069.0,-336.36429049186563,2.9084151854809264
1069.5,-336.6214264883337,0.6758995688399224
1070.0,-340.73214516559096,-1.2259984105461346
1070.5,-339.64897120301305,1.4947225462671483
1071.0,-349.3169719007914,3.1308739577702003
1071.5,-337.3597848084856,-1.692993973007985
1072.0,-349.73782490406916,0.5545221827185643
1072.5,-336.05807755729694,3.1014305881159796
1073.0,-329.0684964998637,2.777072057527687
1073.5,-324.3894667065854,1.5378216491951169
1074.0,-332.3867793178158,0.4344264920623044
1074.5,-344.37202898657733,3.067150504523401
1075.0,-332.71202570618954,-1.6731033941098703
1075.5,-327.37918808662863,1.1896618692877663
1076.0,-334.4002665616197,1.806797053624155
1076.5,-327.2882992571244,0.17035238675305306
1077.0,-331.0437135213225,-0.6424012290288249
1077.5,-329.9205601392725,-0.8643688062407369
1078.0,-355.7210637774315,-3.066376180773297
1078.5,-337.11326606586374,1.854500531455185
1079.0,-330.38911674971393,0.859135148695203
1079.5,-336.68870146612045,1.1766399101270943
1080.0,-331.05299622059374,0.7728669062382717
1080.5,-339.8480206261763,-2.693116403776681
1081.0,-336.4985222022296,0.5565829420919275
1081.5,-335.93401958919486,0.9251437976215702
1082.0,-329.8158478554968,0.23901573344551158
1082.5,-337.79561585681955,-0.08562504628138344
1083.0,-344.8932424231881,-0.6441896248873872
1083.5,-331.0903349009461,-2.351864225818712
1084.0,-336.2127542303443,-2.8352875464922107
1084.5,-325.34447355859766,-1.7904156544924164
1085.0,-329.8768035282361,-2.351890824428785
1085.5,-330.9184076260324,0.14294577431271546
1086.0,-342.4138536811056,0.7744869131978344
1086.5,-337.32776279017423,0.5274766954201904
1087.0,-328.02278302300965,0.1358586628911287
1087.5,-334.80952324155703,2.6997168604959247
1088.0,-327.1904569520741,-0.07366886859551539
1088.5,-337.4367350164733,0.41125035419885686
1089.0,-327.3382625113728,-0.43561304550005087
1089.5,-348.3146291959983,-1.1613585581943922
1090.0,-334.2636036256422,-0.9633244817070346
1090.5,-341.689573831359,-0.7801024663455774
1091.0,-334.84704334226757,1.6807728196289622
1091.5,-333.3435716096167,1.2737888190797737
1092.0,-334.5622233991697,2.5380080411039136
1092.5,-329.3871554224902,-1.8001797900841692
1093.0,-319.59624007180224,2.3483118059260244
1093.5,-331.2314753727976,1.2257174299044826
1094.0,-332.38890219200664,1.4879925278392228
1094.5,-330.2104612586244,0.5185054794283982
1095.0,-322.61137405491195,-2.3892535033776703
1095.5,-334.8802528109909,-1.4842153600388406
1096.0,-343.6945733320974,1.728710633508178
1096.5,-327.5230386943647,-0.6264097799937418
1097.0,-330.4522191197605,0.2530242240683189
1097.5,-329.08388379953294,0.8584478043934951
1098.0,-345.94408675521356,1.0668798161252182
1098.5,-323.99603419680346,-0.009104701675725186
1099.0,-329.5152461683967,-2.2200682110303767
1099.5,-337.5140312486808,-2.8032126318753905
1100.0,-330.7193083262078,-3.0078625234838725
1100.5,-349.862518220399,2.905992849294605
1101.0,-326.45373408197196,0.005756652287124026
1101.5,-331.2390740998569,0.7199279496485111
1102.0,-333.6067529213716,-1.3928661136682108
1102.5,-328.5768563195593,-2.619143651633133
1103.0,-329.69438295393513,2.504487921310013
1103.5,-326.9709886177578,0.5150132890041014
1104.0,-330.51602328713534,-1.6420659074558657
1104.5,-331.89891968211543,1.6272739686633193
1105.0,-327.2772520172134,-0.11099055451289341
1105.5,-329.1104809843497,2.7013350795938766
1106.0,-334.07293587701633,-2.302669453531781
1106.5,-334.2246566902358,0.9482439365620953
1107.0,-337.5115882760931,-0.042150874259546146
1107.5,-329.338595053348,-0.34812661881266777
1108.0,-329.69908658793946,0.10772542738546764
1108.5,-334.5782044755844,0.7486843521057508
1109.0,-326.93503285784124,2.272992390207099
1109.5,-327.38463660386617,-1.9072390030886563
1110.0,-332.1087561052826,0.7394818384119116
1110.5,-331.73681488082,-1.5129246758183628
1111.0,-337.3825030225513,-3.082160915835449
1111.5,-337.2908135361052,-1.5825032124532676
1112.0,-331.64915395796766,2.780227750968661
1112.5,-348.66869344459303,0.09951895899764852
1113.0,-328.3571684291013,2.668459935409488
1113.5,-333.35016284076505,0.2312624909516804
1114.0,-335.98845207529473,0.32886892211742474
1114.5,-333.264422772946,0.4303309240246912
1115.0,-335.4689978522099,0.01683772206231337
1115.5,-338.0247704398339,0.21735590142916938
1116.0,-335.5285552295971,-3.073412655745053
1116.5,-331.9682338620606,-1.9574497639628514
1117.0,-326.4269940288541,-0.4297793561827352
1117.5,-327.66443802073104,-1.8779601382930162
1118.0,-326.85264063963996,2.059955408012059
1118.5,-330.9079804652133,1.6909662516239532
1119.0,-332.7816494391021,0.8202405208045913
1119.5,-328.7904294894142,2.311192909958533
1120.0,-332.24225654887607,0.8994915259923766
1120.5,-359.51876453160014,2.1803925326207305
1121.0,-331.40720388183183,-0.9370332268440331
1121.5,-317.35727729528315,1.5484462841081408
1122.0,-333.15201968296327,3.0876705782336216
1122.5,-337.04947186646785,1.116660194929003
1123.0,-332.38379217771814,1.9364634584103197
1123.5,-331.1863840378678,-1.7147679769253594
1124.0,-328.3308644973977,-0.6723826384172571
1124.5,-346.8828287851985,2.4627860151762326
1125.0,-328.1769712199162,0.26658808831153535
1125.5,-328.1908839575127,-1.963759806669091
1126.0,-336.1155375231526,-2.883117676204379
1126.5,-325.5328682178895,-1.1165998265266606
1127.0,-329.8373116184601,1.6504380191099237
1127.5,-337.7229042253509,-1.5774814008309197
1128.0,-336.46597916749266,-1.3813456484524191
1128.5,-328.1738254070055,-1.4924623448854388
1129.0,-329.11684660153514,0.7390071220617623
1129.5,-326.6734983492449,1.1557444870770293
1130.0,-335.90361433873085,0.7846321160546562
1130.5,-330.26054501447015,0.32917218372353785
1131.0,-324.3222754399525,3.007973498014062
1131.5,-334.8407721508101,1.7075655273222377
1132.0,-335.122216958859,0.8912912867722554
1132.5,-320.5377582081195,-2.7753451211377147
1133.0,-334.09605899502765,0.24980086749501898
1133.5,-328.40478870720847,-3.069724759310299
1134.0,-323.81388623943144,-2.9847704237786377
1134.5,-329.61020484903077,-0.3279986286225881
1135.0,-326.4254137112752,-0.40930120691252053
1135.5,-335.37599035314287,0.6420088893584702
1136.0,-341.64215464467105,2.836195798756395
1136.5,-328.2462476902123,-2.4951322616821665
1137.0,-338.79510755569447,-2.014707521294144
1137.5,-328.26556369596915,-2.385256797594916
