run_id,stim_id,stim_type,Frequency_Hz,MagL_dBFS,MagR_dBFS,MagMono_dBFS,MagSide_dBFS,PhaseL_rad,PhaseR_rad,IPD_rad,NearCenterBand,monauralCue_dB
20260225_172553,melody_2,melody,52.083333333333336,-55.65899597818537,-55.66606813991367,-55.66253148141695,-122.68566293291265,-2.8145511872622504,-2.814189354310691,0.0003618329515595598,0,0.0
20260225_172553,melody_2,melody,52.5,-52.206120987000055,-52.207108267220406,-52.20661463057067,-133.59925713471105,0.6442774496028729,0.6441505367331274,-0.0001269128697455324,0,0.0
20260225_172553,melody_2,melody,52.91666666666667,-56.04747745776603,-56.042308272623764,-56.04489248439616,-126.53130411401555,-2.405106130559038,-2.405164820290863,-5.868973182465709e-05,0,0.0
20260225_172553,melody_2,melody,53.333333333333336,-63.201895119873186,-63.180337723338155,-63.19111011929182,-121.07265035448002,1.3874099939126632,1.3868140774321145,-0.0005959164805486861,0,0.0
20260225_172553,melody_2,melody,53.75,-69.87705383931149,-69.82073297279416,-69.8488500752189,-119.41722763524206,-1.5080530762142383,-1.5095143626201755,-0.0014612864059371233,0,0.0
20260225_172553,melody_2,melody,54.16666666666667,-67.37931691727324,-67.38753580302023,-67.38344691664815,-120.23930906684595,-1.9367321171247684,-1.9411850470206022,-0.00445292989583379,0,0.0
20260225_172553,melody_2,melody,54.583333333333336,-59.408363821768006,-59.39942123714048,-59.40389493573599,-119.05337319979878,1.4763410887282618,1.4745310480213512,-0.0018100407069105984,0,0.0
20260225_172553,melody_2,melody,55.0,-58.96341004839158,-58.95843830184937,-58.960923899484854,-128.94576347440747,-1.566295991134513,-1.5660243949361097,0.00027159619840322335,0,0.0
20260225_172553,melody_2,melody,55.41666666666667,-61.05279831138831,-61.068590136494805,-61.060690812925785,-121.67884823256117,1.3049438375329512,1.30534859609302,0.0004047585600688297,0,0.0
20260225_172553,melody_2,melody,55.833333333333336,-60.67011099828932,-60.68944732197159,-60.6797759138228,-118.29820928443682,-1.8428787398766406,-1.8442808466358696,-0.001402106759228916,0,0.0
20260225_172553,melody_2,melody,56.25,-68.94955312838462,-68.9932822032097,-68.97140063963165,-119.55001036842803,2.899107818330317,2.9022165963041004,0.0031087779737832832,0,0.0
20260225_172553,melody_2,melody,56.66666666666667,-57.52226615740425,-57.53416066824738,-57.528212473241986,-118.94711685099224,0.8338644110158089,0.8348693412848867,0.001004930269077775,0,0.0
20260225_172553,melody_2,melody,57.083333333333336,-63.471423941703094,-63.49262399137398,-63.48202616945283,-118.05892277879704,-1.3593457205507686,-1.3565197326815401,0.0028259878692284968,0,0.0
20260225_172553,melody_2,melody,57.5,-59.22877269458266,-59.23417063784594,-59.23147153593804,-127.10667135905038,-3.115104439026979,-3.1145884689185466,0.0005159701084322954,0,0.0
20260225_172553,melody_2,melody,57.91666666666667,-68.94969220539521,-68.9890725476849,-68.96936907719005,-120.3867005043796,0.9137062291958726,0.910824133132679,-0.002882096063193673,0,0.0
20260225_172553,melody_2,melody,58.333333333333336,-63.82778478502,-63.858897134284085,-63.84333052469544,-117.80927799891904,-1.1460390902007556,-1.1478333472372566,-0.0017942570365010457,0,0.0
20260225_172553,melody_2,melody,58.75,-58.70459924128221,-58.6985966841381,-58.70160037518776,-119.70184979548746,1.317319421337304,1.3156763901012385,-0.001643031236065573,0,0.0
20260225_172553,melody_2,melody,59.16666666666667,-59.09914631036364,-59.08170234923277,-59.09041996705145,-119.03820884977375,-2.2238398773684804,-2.223717112894392,0.00012276447408865468,0,0.0
