Frequency_Hz,Magnitude_dBFS,Phase_rad
320.0,-11.589532272023575,0.12514629117907305
321.0,-10.053859309264732,1.1048810008684649
322.0,-17.77375900230951,2.0903077130676397
323.0,-14.246348636155027,2.698784590377622
324.0,-6.3786068624630605,1.3006348402911159
325.0,-10.236975420696172,-3.1089811413021318
326.0,-10.582234305028779,-0.4039798692293293
327.0,-7.740048040381441,1.4506417561894236
328.0,-9.367819005846535,2.354611203759888
329.0,-15.239283572952038,-0.9332441604543638
330.0,-8.72572724055947,0.967901855427455
331.0,-9.863121283858312,1.8466771088975256
332.0,-7.525763108144825,0.7097605107098417
333.0,-7.885022254205623,0.8424332952494596
334.0,-11.339349962821654,0.5790265899129357
335.0,-10.024757563929054,-0.17994060410473944
336.0,-10.187281248175207,-0.022480980114263287
337.0,-8.782193026770145,-2.7789636341952564
338.0,-7.697851418327764,-1.3370260981118178
339.0,-18.353952677571584,3.0625119150595266
340.0,-13.533100555786303,-1.567806105170687
341.0,-10.430382543212955,-2.286243626703003
342.0,-10.989850482472479,-2.6624050486124697
343.0,-15.816032846416983,-3.1230263885131255
344.0,-5.883500164349148,2.804896179936101
345.0,-13.969872382207688,2.8616597562924615
346.0,-15.675202810622476,-2.1153525671155977
347.0,-9.465526999628137,-2.8161846266599992
348.0,-9.864801240627028,3.0573377246678533
349.0,-7.319889269849146,-2.761385683662349
350.0,-12.049227995691458,-1.926121560046631
351.0,-11.605247031908174,0.26725101071087487
352.0,-7.506068806316247,-0.6248355094462621
353.0,-6.065465453594024,1.7021223402560868
354.0,-7.980781046630881,-2.907611836460933
355.0,-10.341556884238923,-2.7964154045528673
356.0,-13.925814673961014,-0.6816067282523188
357.0,-16.744527434479192,-1.7029831171677217
358.0,-5.624585166944521,-2.021340038122962
359.0,-17.76409677624196,3.1311090611735155
360.0,-5.255018616052194,-2.2573314715182864
361.0,-34.59249440986952,-1.8680425589816254
362.0,-7.865791543315538,-2.585138198239558
363.0,-22.158478856981766,2.3244282809125547
364.0,-5.785594443958747,2.331809495121761
365.0,-12.62276554817607,1.5489712525704347
366.0,-11.662222821456423,2.684991929635899
367.0,-10.130992252972874,2.6411563237083406
368.0,-30.639349547540764,2.766168936507361
369.0,-6.423951126728999,-2.37069466399596
370.0,-9.857456421948275,2.2723855063385487
371.0,-9.362202397803305,1.1035170078344607
372.0,-10.616648014099123,2.987232583489981
373.0,-3.994733179838307,-1.170610483346711
