run_id,stim_id,stim_type,Frequency_Hz,MagL_dBFS,MagR_dBFS,MagMono_dBFS,MagSide_dBFS,PhaseL_rad,PhaseR_rad,IPD_rad,NearCenterBand,monauralCue_dB
20260225_171415,stim_1,stim,33.33333333333333,-54.684703220401204,-54.68468615904506,-54.68469468972926,-169.44978363122164,-0.06408369896550019,-0.06408678017056194,-3.0812050617473603e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,34.666666666666664,-56.07160017343468,-56.07158363968813,-56.07159190656988,-170.31455996185684,-2.002424741763197,-2.002421360272824,3.381490373044471e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,36.0,-48.5817068929268,-48.58170267332976,-48.58170478313048,-170.62374390719282,0.42830312986784264,0.42830162536919614,-1.5044986464984866e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,37.33333333333333,-47.55541469923259,-47.55542051538555,-47.55541760730988,-171.4191720054848,-2.809286905957738,-2.8092858128881684,1.0930695695243742e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,38.666666666666664,-57.39377575357375,-57.393777709048514,-57.393776731327875,-171.50277404210684,1.1344078967039402,1.1344039623787006,-3.934325239596248e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,40.0,-61.76985076265659,-61.769872664627094,-61.769861713669115,-172.01254950745977,-2.335754051725675,-2.3357484421074437,5.609618231261493e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,41.33333333333333,-56.39670167680231,-56.396675521434396,-56.39668859911101,-171.86154367134097,0.354371060551804,0.35436954479542515,-1.5157563788559258e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,42.666666666666664,-55.54368077447652,-55.543688223102166,-55.543684498798584,-171.56934368131226,-1.7874945436116325,-1.787491501744231,3.041867401520904e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,44.0,-51.34203229879561,-51.34202023837781,-51.34202626858719,-171.03683559944875,1.0932150036394994,1.0932134663524273,-1.5372870720842258e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,45.33333333333333,-55.66991596698329,-55.66994701098221,-55.66993148896962,-170.40243296263586,-2.4857195757277895,-2.485718751884333,8.238434565654984e-07,0,2.0460341628497574
20260225_171415,stim_1,stim,46.666666666666664,-66.71559500320059,-66.71551575116777,-66.7155553772246,-169.6452718928845,-0.32155679477221805,-0.3215458177908241,1.0976981393961971e-05,0,2.0460341628497574
20260225_171415,stim_1,stim,48.0,-59.2703574461106,-59.27041327022358,-59.27038535812557,-168.81898302939283,-2.7378478629053697,-2.7378496165129453,-1.7536075755941738e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,49.33333333333333,-65.8989303409272,-65.89881648309486,-65.89887341190772,-167.9662909564982,1.3679682268168274,1.3679594709023697,-8.755914457703184e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,50.666666666666664,-52.028898326315726,-52.02889570374825,-52.02889701504436,-167.41111043520812,-0.6143281327527416,-0.6143247427225142,3.390030227312657e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,52.0,-47.14035813357823,-47.14034696326177,-47.140352548421454,-166.48113472933824,1.8712865343494818,1.8712848017814905,-1.7325679912971736e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,53.33333333333333,-46.784788262031405,-46.78480540502469,-46.78479683352498,-165.85241204468988,-1.6549115483801866,-1.6549105175678245,1.0308123621349807e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,54.666666666666664,-53.71033806479755,-53.710316338644404,-53.710327201736774,-165.40556629022092,2.1461152417727534,2.1461106792733915,-4.56249936187092e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,56.0,-47.4687686474785,-47.46875894137893,-47.46876379443407,-164.77736458120344,-0.03775644728758401,-0.03775396034076706,2.486946816954161e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,57.33333333333333,-47.87798576310328,-47.87798886882872,-47.87798731597547,-164.37132863734323,2.8570974344653846,2.8570944611211697,-2.9733442148405227e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,58.666666666666664,-51.954825786158196,-51.95485399621974,-51.954839891193664,-163.92387495043278,-1.0598939924034938,-1.0598901361543192,3.856249174649662e-06,0,2.0460341628497574
