run_id,stim_id,stim_type,Frequency_Hz,MagL_dBFS,MagR_dBFS,MagMono_dBFS,MagSide_dBFS,PhaseL_rad,PhaseR_rad,IPD_rad,NearCenterBand,monauralCue_dB
20260225_154659,stim_5,stim,56.0,-59.24013396095298,-59.24015539680815,-59.24014467887396,-177.40407336944668,-0.4897522339068814,-0.48975235323151384,-1.1932463245267755e-07,0,7.141291859774796
20260225_154659,stim_5,stim,57.33333333333333,-56.58881063233154,-56.58879322469875,-56.5888019285108,-176.55349125855946,2.336487115584476,2.33648724257546,1.269909839507477e-07,0,7.141291859774796
20260225_154659,stim_5,stim,58.666666666666664,-54.2916848151699,-54.291699929344226,-54.291692372254204,-174.97219432243725,-1.2492676360700543,-1.2492682621535514,-6.260834970461815e-07,0,7.141291859774796
20260225_154659,stim_5,stim,60.0,-56.50333469290974,-56.50332594687215,-56.5033303198966,-173.9352315647469,0.8662203199787459,0.8662228122939551,2.4923152092126703e-06,0,7.141291859774796
20260225_154659,stim_5,stim,61.33333333333333,-58.92107705378005,-58.92109614291253,-58.92108659835482,-172.50755961808744,-2.1691435410037014,-2.1691471026241373,-3.561620435910129e-06,0,7.141291859774796
20260225_154659,stim_5,stim,62.666666666666664,-56.140215978985175,-56.14018725228849,-56.14020161562525,-171.66452467962682,2.0214030782911987,2.021402556325939,-5.219652599031122e-07,0,7.141291859774796
20260225_154659,stim_5,stim,64.0,-55.61957329516516,-55.619601263662474,-55.61958727940585,-170.3698343277951,-0.8246067041542142,-0.8246049636067943,1.7405474199705395e-06,0,7.141291859774796
20260225_154659,stim_5,stim,65.33333333333333,-53.3445178021373,-53.34451034629005,-53.34451407422235,-169.6035971553006,3.053951513131006,3.0539485586682305,-2.9544627757616126e-06,0,7.141291859774796
20260225_154659,stim_5,stim,66.66666666666666,-48.48879924794157,-48.4887949930538,-48.488797120501204,-168.80510591139932,0.3798973939633376,0.3798992591872625,1.865223924868431e-06,0,7.141291859774796
20260225_154659,stim_5,stim,68.0,-50.797366625589206,-50.797372260471356,-50.79736944303744,-168.10389625061566,-2.793725598572956,-2.793728247402863,-2.6488299069704624e-06,0,7.141291859774796
20260225_154659,stim_5,stim,69.33333333333333,-59.35493782779695,-59.354998308862,-59.35496806828973,-167.56797362198654,-1.9592380469684751,-1.9592414931403386,-3.446171863430436e-06,0,7.141291859774796
20260225_154659,stim_5,stim,70.66666666666666,-52.445030357239766,-52.44501415223753,-52.44502225474665,-166.9070146644221,0.5386497867641933,0.5386530786578331,3.2918936397896563e-06,0,7.141291859774796
20260225_154659,stim_5,stim,72.0,-52.8129837488861,-52.81298819049419,-52.81298596970802,-166.53266971907019,-2.999689901418027,-2.9996939909817404,-4.0895637134497065e-06,0,7.141291859774796
20260225_154659,stim_5,stim,73.33333333333333,-56.55620916474991,-56.55620258398721,-56.55620587441568,-166.08831461999532,0.0909738843124239,0.09098051576239166,6.631449967764436e-06,0,7.141291859774796
20260225_154659,stim_5,stim,74.66666666666666,-57.407956505760424,-57.40789313135793,-57.4079248185075,-165.72875530085656,1.2159697336994026,1.215972109832519,2.376133116266388e-06,0,7.141291859774796
20260225_154659,stim_5,stim,76.0,-51.722856488588526,-51.722891266896085,-51.72287387772578,-165.4777749668421,-1.8611146149955955,-1.8611155187733186,-9.037777231046817e-07,0,7.141291859774796
20260225_154659,stim_5,stim,77.33333333333333,-66.74879256416158,-66.74862274001231,-66.74870765187583,-165.20970450952592,0.8816909296181088,0.8817046351682527,1.3705550143905398e-05,0,7.141291859774796
20260225_154659,stim_5,stim,78.66666666666666,-62.13848684347785,-62.138410145729765,-62.13844849465979,-164.98857889921214,2.37755189517107,2.3775405135123697,-1.1381658700404529e-05,0,7.141291859774796
